Status/Disposal,Ear Tag,Ear Tag Location,Brand,Brand Location,Tattoo,Tattoo Location,Other ID,Other ID Location,Name,Registration Number,Breeder,Breeder Member Number,Owner,Owner Member Number,Date of Birth,Birth Method,Sire,Dam,Status,Type or Sex,Percent Purebred,Breed,Breed 1,Breed 2,Breed 3,Breed Comp 1,Breed Comp 2,Breed Comp 3,Horns,Color Markings,EPDType,EPD Reporting Period,Calving Ease Direct EPD,Calving Ease Direct Acc,Birth Weight EPD,Birth Weight Acc,Weaning Weight EPD,Weaning Weight Acc,Yearling Weight EPD,Yearling Weight Acc,Milk EPD,Milk Acc,Total Maternal EPD,Calving Ease Maternal EPD,Calving Ease Maternal Acc,Scrotal Circumference EPD,Scrotal Circumference Acc,Ribeye Area EPD,Ribeye Area Acc,Marbling EPD,Marbling Acc,Fat Thickness EPD,Fat Thickness Acc,Carcass Weight EPD,Carcass Weight  Acc,Percent Retail Cuts EPD,Percent Retail Cuts Acc,Intramuscular Fat EPD,Intramuscular Fat Acc,Birth Weight,Adjusted Birth Weight,Birth Contemp Group,Birth contemporaries,Birth Weight Ratio,Birth Height,Calving Ease,Birth Code,Nurse Code,Twin code,Dam Teat Score,Dam Udder Score,Dam Gestation Length,Weaning Date,Weaning Weight Date,Weaning Weight,Adjusted Weaning Weight,Weaning Contemp Group,Weaning Contemporaries,Weaning Weight Ratio,Weaning WDA,Weaning Height,Weaning Frame Score,Weaning Mgmt Code,Weaning Pasture Code,Weaning Sheath/Namvel,Yearling Date,Yearling Weight Date,Yearling Weight,Adjusted Yearling Weight,Yearling Contemp Group,Yearling Contemporaries,Yearling Weight Ratio,Yearling WDA,Yearling ADG,Yearling ADG Ratio,Yearling Height,Yearling Frame Score,Yearling Mgmt Code,Yearling Pasture Code,Yearling Sheath/Navel
0,,,C0271,RH,7262,RE,,,7262,1T110179,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/26/2017,NS,AF40828,X94204,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-2.8,0.17,2.1,0.08,45,0.06,81,0.01,24,0.05,46.947,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7158,RE,,,7158,1T110180,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/26/2017,NS,AF62396,X93908,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-5.3,0.18,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7165,RE,,,7165,1T110181,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/26/2017,NS,AF62396,X93911,Active,B,,,AA,,XX,50,,50,P,,N,20240808,-5.3,0.18,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7040,RE,,,7040,1T110182,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/27/2017,NS,AF40212,X93768,Active,B,,,AA,BN,XX,50,25,25,H,,N,20240808,-0.4,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7086,RE,,,7086,1T110183,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/27/2017,NS,AF36497,X93933,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-3.6,0.19,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7066,RE,,,7066,1T110184,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF28735,X94196,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6,0.19,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7071,RE,,,7071,1T110185,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF28735,X94243,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6,0.19,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7135,RE,,,7135,1T110186,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF42320,X109561,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-2.2,0.19,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7023,RE,,,7023,1T110187,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF40212,X109542,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-0.4,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7006,RE,,,7006,1T110188,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF40212,X93778,Active,S,,,AA,AN,XX,50,25,25,P,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5650-16327,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7276,RE,,,7276,1T110189,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF40212,X93779,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-7.8,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7052,RE,,,7052,1T110190,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF40212,X93789,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-0.4,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,6238,RE,,,6238,1T110191,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/28/2017,NS,AF42330,X109557,Active,B,,,AA,AN,,50,50,,P,,N,20240808,-4.9,0.19,2.1,0.08,42,0.05,77,0.01,27,0.04,48.2155,,,,,,,,,,,,,,,,,0,,5650-4758,45,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7229,RE,,,7229,1T110192,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/1/2017,NS,AF42320,X94186,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-2.3,0.19,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7060,RE,,,7060,1T110193,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/1/2017,NS,AF28735,X94232,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-6.1,0.2,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7194,RE,,,7194,1T110194,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/1/2017,NS,AF62449,X93879,Active,B,,,AA,AN,,50,50,,H,,N,20240808,-6.2,0.19,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7018,RE,,,7018,1T110195,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/1/2017,NS,AF40212,X109544,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7092,RE,,,7092,1T110196,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/2/2017,NS,AF36497,X93799,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-3.7,0.19,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7249,RE,,,7249,1T110197,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/2/2017,NS,AF28735,X94190,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.1,0.2,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7254,RE,,,7254,1T110198,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/2/2017,NS,AF34651,X94217,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,0.6,0.19,0.1,0.08,47,0.06,84,0.01,26,0.04,49.551003,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7154,RE,,,7154,1T110199,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/2/2017,NS,AF62396,X93898,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7188,RE,,,7188,1T110200,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/2/2017,NS,AF62396,X93903,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7132,RE,,,7132,1T110201,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/2/2017,NS,AF36497,X93960,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-3.7,0.19,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7049,RE,,,7049,1T110202,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF40212,X93761,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7230,RE,,,7230,1T110203,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF28735,X94183,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-6.1,0.2,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7246,RE,,,7246,1T110204,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF28735,X94211,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-6.1,0.2,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7268,RE,,,7268,1T110205,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF34651,X94224,Active,B,,,AA,AK,XX,50,25,25,H,,N,20240808,0.6,0.19,0.1,0.08,47,0.06,84,0.01,26,0.04,49.551003,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7164,RE,,,7164,1T110206,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF62396,X93880,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7195,RE,,,7195,1T110207,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF62396,X93882,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7193,RE,,,7193,1T110208,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF62396,X93888,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7198,RE,,,7198,1T110209,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF62396,X93914,Active,B,,,AA,,XX,50,,50,P,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,6233,RE,,,6233,1T110210,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF42320,X109570,Active,B,,,AA,,XX,50,,50,P,,N,20240808,-2.3,0.19,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7046,RE,,,7046,1T110211,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF40212,X93772,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,6231,RE,,,6231,1T110212,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF40212,X93967,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7051,RE,,,7051,1T110213,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2017,NS,AF40818,X93797,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-5.5,0.18,3.6,0.08,49,0.07,88,0.01,28,0.04,52.665,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7274,RE,,,7274,1T110214,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2017,NS,AF42320,X94215,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-2.3,0.19,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7236,RE,,,7236,1T110215,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2017,NS,AF28735,X94245,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.1,0.2,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7183,RE,,,7183,1T110216,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2017,NS,AF62396,X93868,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7196,RE,,,7196,1T110217,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2017,NS,AF62396,X93916,Active,B,,,AA,,XX,50,,50,P,,N,20240808,-5.4,0.19,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7041,RE,,,7041,1T110218,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2017,NS,AF40212,X109534,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7081,RE,,,7081,1T110219,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2017,NS,AF42320,X109559,Active,B,,,AA,,XX,50,,50,P,,N,20240808,-2.3,0.19,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7210,RE,,,7210,1T110220,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2017,NS,AF42320,X109578,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-2.3,0.19,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7003,RE,,,7003,1T110221,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/5/2017,NS,AF40818,X93769,Active,B,,,AA,BN,,50,50,,H,,N,20240808,-5.5,0.18,3.6,0.08,49,0.07,88,0.01,28,0.04,52.665,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7255,RE,,,7255,1T110222,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/5/2017,NS,AF28735,X94210,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.1,0.2,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7024,RE,,,7024,1T110223,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/5/2017,NS,AF40818,X109546,Active,B,,,AA,,XX,50,,50,P,,N,20240808,-5.5,0.18,3.6,0.08,49,0.07,88,0.01,28,0.04,52.665,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7002,RE,,,7002,1T110224,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/5/2017,NS,AF42330,X109590,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-5,0.19,2.1,0.08,42,0.05,77,0.01,27,0.04,48.2155,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7271,RE,,,7271,1T110225,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/6/2017,NS,AF28735,X94241,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-6.1,0.2,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7114,RE,,,7114,1T110226,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/6/2017,NS,AF36497,X93972,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.7,0.19,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7058,RE,,,7058,1T110227,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/7/2017,NS,AF34651,X94223,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,0.6,0.19,0.1,0.08,47,0.06,84,0.01,26,0.04,49.551003,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7174,RE,,,7174,1T110228,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/7/2017,NS,AF62449,X93874,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-6.2,0.19,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7184,RE,,,7184,1T110229,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/7/2017,NS,AF62449,X93886,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.2,0.19,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7039,RE,,,7039,1T110230,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/7/2017,NS,AF31519,X109535,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-0.4,0.18,0.4,0.08,47,0.06,83,0.01,24,0.04,46.999,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7004,RE,,,7004,1T110231,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/7/2017,NS,AF40212,X109537,Active,B,,,AA,,XX,50,,50,P,,N,20240808,-0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7028,RE,,,7028,1T110232,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/7/2017,NS,AF40818,X109539,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-5.5,0.18,3.6,0.08,49,0.07,88,0.01,28,0.04,52.665,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7014,RE,,,7014,1T110233,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/8/2017,NS,AF42320,X109563,Active,B,,,AA,,XX,50,,50,H,,N,20240808,-2.3,0.19,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7093,RE,,,7093,1T110234,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/8/2017,NS,AF40212,X93773,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,7100,RE,,,7100,1T110235,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/8/2017,NS,AF40818,X93784,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,-5.5,0.18,3.6,0.08,49,0.07,88,0.01,28,0.04,52.665,,,,,,,,,,,,,,,,,0,,5651-4759,96,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
